ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,chinese_holiday,chinese_holiday_lower,chinese_holiday_upper,holidays,holidays_lower,holidays_upper,monthly,monthly_lower,monthly_upper,quarterly,quarterly_lower,quarterly_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-01-23,88972.966889843,89671.8259102725,210527.02587121402,88783.52409905191,89143.51526496463,58425.36632891318,58425.36632891318,58425.36632891318,0.0,0.0,0.0,0.0,0.0,0.0,-10365.08878059669,-10365.08878059669,-10365.08878059669,8010.534378521718,8010.534378521718,8010.534378521718,-2351.1318084785244,-2351.1318084785244,-2351.1318084785244,63131.05253946669,63131.05253946669,63131.05253946669,0.0,0.0,0.0,147398.3332187562
2021-01-24,89000.03032821293,88323.47229429938,207192.43947327757,88809.82896978113,89172.64772008352,59252.46567124585,59252.46567124585,59252.46567124585,0.0,0.0,0.0,0.0,0.0,0.0,-7774.634508420775,-7774.634508420775,-7774.634508420775,5808.373377098159,5808.373377098159,5808.373377098159,-2977.4654660637007,-2977.4654660637007,-2977.4654660637007,64196.19226863215,64196.19226863215,64196.19226863215,0.0,0.0,0.0,148252.49599945877
2021-01-25,89027.09376658287,92683.91337787302,211657.34707591395,88833.1030156469,89202.80504097631,62171.52105369918,62171.52105369918,62171.52105369918,0.0,0.0,0.0,0.0,0.0,0.0,-5131.363874238957,-5131.363874238957,-5131.363874238957,4528.942330465695,4528.942330465695,4528.942330465695,-1411.0051757540637,-1411.0051757540637,-1411.0051757540637,64184.94777322653,64184.94777322653,64184.94777322653,0.0,0.0,0.0,151198.61482028203
2021-01-26,89054.15720495282,90753.55482626762,213055.23004772142,88854.90803279326,89232.9623618691,65597.70189682211,65597.70189682211,65597.70189682211,0.0,0.0,0.0,0.0,0.0,0.0,-2500.0504785187804,-2500.0504785187804,-2500.0504785187804,4002.1752154536375,4002.1752154536375,4002.1752154536375,1320.3942868813822,1320.3942868813822,1320.3942868813822,62775.18287300586,62775.18287300586,62775.18287300586,0.0,0.0,0.0,154651.85910177493
2021-01-27,89081.22064332275,89433.30231730298,210820.14074388111,88880.67246989712,89263.1196827619,62167.97655744754,62167.97655744754,62167.97655744754,0.0,0.0,0.0,0.0,0.0,0.0,-1187.2463960705227,-1187.2463960705227,-1187.2463960705227,3955.6035993057817,3955.6035993057817,3955.6035993057817,-425.81732501215765,-425.81732501215765,-425.81732501215765,59825.43667922441,59825.43667922441,59825.43667922441,0.0,0.0,0.0,151249.1972007703
2021-01-28,89108.2840816927,89787.55589976563,209749.33080292767,88904.89878622517,89292.70012410998,61476.61483577444,61476.61483577444,61476.61483577444,0.0,0.0,0.0,0.0,0.0,0.0,-787.2279735007072,-787.2279735007072,-787.2279735007072,4076.5484179717932,4076.5484179717932,4076.5484179717932,2813.2704882438484,2813.2704882438484,2813.2704882438484,55374.0239030595,55374.0239030595,55374.0239030595,0.0,0.0,0.0,150584.89891746716
2021-01-29,89135.34752006266,82907.14329868952,200905.1559839424,88928.44037218062,89323.78007594,50303.32006835527,50303.32006835527,50303.32006835527,0.0,0.0,0.0,0.0,0.0,0.0,998.8417375244002,998.8417375244002,998.8417375244002,4075.9401426010104,4075.9401426010104,4075.9401426010104,-4388.569164522007,-4388.569164522007,-4388.569164522007,49617.107352751846,49617.107352751846,49617.107352751846,0.0,0.0,0.0,139438.66758841794
2021-01-30,89162.4109584326,75457.22742658196,194200.94409277232,88950.78206429988,89353.61776870771,47312.53667685707,47312.53667685707,47312.53667685707,0.0,0.0,0.0,0.0,0.0,0.0,3050.1996696006217,3050.1996696006217,3050.1996696006217,3743.4263616567728,3743.4263616567728,3743.4263616567728,-2351.131808472138,-2351.131808472138,-2351.131808472138,42870.04245407181,42870.04245407181,42870.04245407181,0.0,0.0,0.0,136474.9476352897
2021-01-31,89189.47439680254,67283.8204207416,186146.9930886811,88974.92212758891,89382.7910622992,36893.60048731313,36893.60048731313,36893.60048731313,0.0,0.0,0.0,0.0,0.0,0.0,1367.7436641876418,1367.7436641876418,1367.7436641876418,2985.248988337875,2985.248988337875,2985.248988337875,-2977.465466042912,-2977.465466042912,-2977.465466042912,35518.073300830525,35518.073300830525,35518.073300830525,0.0,0.0,0.0,126083.07488411567
2021-02-01,89216.53783517248,53815.82799029586,171762.0584496011,88999.29198645716,89411.88051829845,25537.387041171572,25537.387041171572,25537.387041171572,0.0,0.0,0.0,0.0,0.0,0.0,-2854.4578211365174,-2854.4578211365174,-2854.4578211365174,1839.4466311417464,1839.4466311417464,1839.4466311417464,-1411.0051757677463,-1411.0051757677463,-1411.0051757677463,27963.403406934096,27963.403406934096,27963.403406934096,0.0,0.0,0.0,114753.92487634406
2021-02-02,89243.60127354243,46807.09570590626,167176.7311686952,89023.49648011023,89442.21998410442,18909.47910627496,18909.47910627496,18909.47910627496,0.0,0.0,0.0,0.0,0.0,0.0,-3453.348562613826,-3453.348562613826,-3453.348562613826,466.74579994876495,466.74579994876495,466.74579994876495,1320.3942868380245,1320.3942868380245,1320.3942868380245,20575.687582101997,20575.687582101997,20575.687582101997,0.0,0.0,0.0,108153.08037981739
2021-02-03,89270.66471191237,40142.74380181645,164904.17346767738,89047.75610811333,89471.92964190159,12823.759469023678,12823.759469023678,12823.759469023678,0.0,0.0,0.0,0.0,0.0,0.0,478.01712045450444,478.01712045450444,478.01712045450444,-880.5653837128928,-880.5653837128928,-880.5653837128928,-425.81732500619415,-425.81732500619415,-425.81732500619415,13652.12505728827,13652.12505728827,13652.12505728827,0.0,0.0,0.0,102094.42418093604
2021-02-04,89297.7281502823,37481.46128063433,159465.65302150464,89072.80214825699,89502.33635687943,11849.76959945794,11849.76959945794,11849.76959945794,0.0,0.0,0.0,0.0,0.0,0.0,3550.8293461404355,3550.8293461404355,3550.8293461404355,-1906.0481007366172,-1906.0481007366172,-1906.0481007366172,2813.270488244703,2813.270488244703,2813.270488244703,7391.717865809417,7391.717865809417,7391.717865809417,0.0,0.0,0.0,101147.49774974024
2021-02-05,89324.79158865224,26868.15752988236,150099.86072862626,89096.70621356758,89532.45616668032,-361.7217661738908,-361.7217661738908,-361.7217661738908,0.0,0.0,0.0,0.0,0.0,0.0,4465.370028133809,4465.370028133809,4465.370028133809,-2324.6442352410586,-2324.6442352410586,-2324.6442352410586,-4388.569164538323,-4388.569164538323,-4388.569164538323,1886.1216054716776,1886.1216054716776,1886.1216054716776,0.0,0.0,0.0,88963.06982247834
2021-02-06,89351.85502702219,28005.71389439918,147102.70114601712,89120.33195945513,89563.0229929871,66.32818328111763,66.32818328111763,66.32818328111763,0.0,0.0,0.0,0.0,0.0,0.0,7207.398386856853,7207.398386856853,7207.398386856853,-1917.0848262888305,-1917.0848262888305,-1917.0848262888305,-2351.1318084894797,-2351.1318084894797,-2351.1318084894797,-2872.853568797432,-2872.853568797432,-2872.853568797432,0.0,0.0,0.0,89418.18321030331
2021-02-07,89378.91846539214,33346.697357595294,152847.3533136906,89144.65811926081,89593.49315789684,854.5161247060977,854.5161247060977,854.5161247060977,0.0,0.0,0.0,0.0,0.0,0.0,11377.633788618776,11377.633788618776,11377.633788618776,-574.3275225707894,-574.3275225707894,-574.3275225707894,-2977.46546607479,-2977.46546607479,-2977.46546607479,-6971.324675267096,-6971.324675267096,-6971.324675267096,0.0,0.0,0.0,90233.43459009824
2021-02-08,89405.98190376209,31257.74755974547,148865.9088101629,89169.81148952176,89623.96332280656,2435.788457856365,2435.788457856365,2435.788457856365,0.0,0.0,0.0,0.0,0.0,0.0,12712.879418986178,12712.879418986178,12712.879418986178,1675.0654861545495,1675.0654861545495,1675.0654861545495,-1411.0051757576507,-1411.0051757576507,-1411.0051757576507,-10541.15127152671,-10541.15127152671,-10541.15127152671,0.0,0.0,0.0,91841.77036161846
2021-02-09,89433.04534213203,32166.995549951385,157544.72609165715,89192.25734931875,89655.172101409,5323.448963123386,5323.448963123386,5323.448963123386,0.0,0.0,0.0,0.0,0.0,0.0,13067.10109662343,13067.10109662343,13067.10109662343,4658.892624785653,4658.892624785653,4658.892624785653,1320.3942868424615,1320.3942868424615,1320.3942868424615,-13722.93904512815,-13722.93904512815,-13722.93904512815,0.0,0.0,0.0,94756.49430525542
2021-02-10,89460.10878050196,34910.24513043819,159094.03946120694,89212.82712398887,89687.11614110708,8331.711767926094,8331.711767926094,8331.711767926094,0.0,0.0,0.0,0.0,0.0,0.0,17310.22160367854,17310.22160367854,17310.22160367854,8077.524031898502,8077.524031898502,8077.524031898502,-425.81732500197455,-425.81732500197455,-425.81732500197455,-16630.216542648977,-16630.216542648977,-16630.216542648977,0.0,0.0,0.0,97791.82054842806
2021-02-11,89487.17221887191,45675.296222654375,165754.03536820036,89235.2270257186,89718.08021160908,15876.833721674459,15876.833721674459,15876.833721674459,0.0,0.0,0.0,0.0,0.0,0.0,20844.185774580328,20844.185774580328,20844.185774580328,11539.846649566514,11539.846649566514,11539.846649566514,2813.270488238521,2813.270488238521,2813.270488238521,-19320.4691907109,-19320.4691907109,-19320.4691907109,0.0,0.0,0.0,105364.00594054637
2021-02-12,89514.23565724185,34347.9562340692,148448.39370761657,89258.59693025729,89748.51732286096,2463.3406998894266,2463.3406998894266,2463.3406998894266,0.0,0.0,0.0,0.0,0.0,0.0,14016.034188878284,14016.034188878284,14016.034188878284,14613.508380452018,14613.508380452018,14613.508380452018,-4388.569164536687,-4388.569164536687,-4388.569164536687,-21777.632704904176,-21777.632704904176,-21777.632704904176,0.0,0.0,0.0,91977.57635713127
2021-02-13,89541.2990956118,19196.36894012171,137866.15237851324,89281.867186099,89778.93339134162,-10175.889987325507,-10175.889987325507,-10175.889987325507,0.0,0.0,0.0,0.0,0.0,0.0,-797.8469720430014,-797.8469720430014,-797.8469720430014,16882.02355850391,16882.02355850391,16882.02355850391,-2351.1318084760724,-2351.1318084760724,-2351.1318084760724,-23908.93476531033,-23908.93476531033,-23908.93476531033,0.0,0.0,0.0,79365.40910828629
2021-02-14,89568.36253398174,10761.846092712418,122787.89905295722,89303.92415671646,89809.22574325204,-20657.157824471076,-20657.157824471076,-20657.157824471076,0.0,0.0,0.0,0.0,0.0,0.0,-10123.318710822403,-10123.318710822403,-10123.318710822403,18000.48668169691,18000.48668169691,18000.48668169691,-2977.465466056696,-2977.465466056696,-2977.465466056696,-25556.86032928888,-25556.86032928888,-25556.86032928888,0.0,0.0,0.0,68911.20470951067
2021-02-15,89595.42597235167,12122.909756266732,127234.4718439443,89328.99440708105,89839.76552830292,-18506.286116656946,-18506.286116656946,-18506.286116656946,0.0,0.0,0.0,0.0,0.0,0.0,-8312.58173433671,-8312.58173433671,-8312.58173433671,17742.08498251168,17742.08498251168,17742.08498251168,-1411.0051757713334,-1411.0051757713334,-1411.0051757713334,-26524.78418906057,-26524.78418906057,-26524.78418906057,0.0,0.0,0.0,71089.13985569472
2021-02-16,89622.48941072162,19605.017785676653,137755.54556487844,89353.11233096641,89870.18159678359,-12628.131369611594,-12628.131369611594,-12628.131369611594,0.0,0.0,0.0,0.0,0.0,0.0,-3364.939968743519,-3364.939968743519,-3364.939968743519,16029.176042270521,16029.176042270521,16029.176042270521,1320.3942868535134,1320.3942868535134,1320.3942868535134,-26612.76172999211,-26612.76172999211,-26612.76172999211,0.0,0.0,0.0,76994.35804111003
2021-02-17,89649.55284909157,12521.50744762664,131299.28283682067,89376.76370801887,89900.55439781444,-16320.921428772777,-16320.921428772777,-16320.921428772777,0.0,0.0,0.0,0.0,0.0,0.0,-3181.842415731555,-3181.842415731555,-3181.842415731555,12945.108639038277,12945.108639038277,12945.108639038277,-425.81732501359454,-425.81732501359454,-425.81732501359454,-25658.370327065906,-25658.370327065906,-25658.370327065906,0.0,0.0,0.0,73328.6314203188
2021-02-18,89676.61628746153,10416.963852901421,126707.88351971756,89400.8192866041,89930.8069759534,-18969.55930249846,-18969.55930249846,-18969.55930249846,0.0,0.0,0.0,0.0,0.0,0.0,-6932.066907184419,-6932.066907184419,-6932.066907184419,8725.804334225819,8725.804334225819,8725.804334225819,2813.270488255891,2813.270488255891,2813.270488255891,-23576.56721779576,-23576.56721779576,-23576.56721779576,0.0,0.0,0.0,70707.05698496307
2021-02-19,89703.67972583148,-3317.7401655257972,114751.39401359946,89423.81848348831,89961.05955409235,-31845.84329029501,-31845.84329029501,-31845.84329029501,0.0,0.0,0.0,0.0,0.0,0.0,-10797.798936376246,-10797.798936376246,-10797.798936376246,3732.9325915720315,3732.9325915720315,3732.9325915720315,-4388.569164544332,-4388.569164544332,-4388.569164544332,-20392.407780946483,-20392.407780946483,-20392.407780946483,0.0,0.0,0.0,57857.83643553646
2021-02-20,89730.74316420141,-4890.080453078748,115272.50856126894,89446.83693434068,89991.3121322313,-33405.10738986214,-33405.10738986214,-33405.10738986214,0.0,0.0,0.0,0.0,0.0,0.0,-13205.678299499195,-13205.678299499195,-13205.678299499195,-1587.1158770733316,-1587.1158770733316,-1587.1158770733316,-2351.131808485898,-2351.131808485898,-2351.131808485898,-16261.181404803698,-16261.181404803698,-16261.181404803698,0.0,0.0,0.0,56325.63577433927
2021-02-21,89757.80660257135,-3985.7664376118114,111668.02722648601,89470.48248625328,90021.69021314869,-34720.27576887573,-34720.27576887573,-34720.27576887573,0.0,0.0,0.0,0.0,0.0,0.0,-13518.16972981763,-13518.16972981763,-13518.16972981763,-6752.646465322338,-6752.646465322338,-6752.646465322338,-2977.4654660903734,-2977.4654660903734,-2977.4654660903734,-11471.99410764537,-11471.99410764537,-11471.99410764537,0.0,0.0,0.0,55037.53083369562
2021-02-22,89784.87004094128,-1874.5519961018006,115859.02690667719,89494.20536363997,90052.19263825259,-30820.22903190742,-30820.22903190742,-30820.22903190742,0.0,0.0,0.0,0.0,0.0,0.0,-11678.344766941078,-11678.344766941078,-11678.344766941078,-11297.996010178216,-11297.996010178216,-11297.996010178216,-1411.0051757848496,-1411.0051757848496,-1411.0051757848496,-6432.88307900328,-6432.88307900328,-6432.88307900328,0.0,0.0,0.0,58964.64100903386
2021-02-23,89811.93347931124,5496.981710288053,124810.26098487958,89517.92824102665,90082.69506335646,-24184.354698415555,-24184.354698415555,-24184.354698415555,0.0,0.0,0.0,0.0,0.0,0.0,-9046.19934650045,-9046.19934650045,-9046.19934650045,-14820.61336987179,-14820.61336987179,-14820.61336987179,1320.394286849051,1320.394286849051,1320.394286849051,-1637.9362688923577,-1637.9362688923577,-1637.9362688923577,0.0,0.0,0.0,65627.57878089568
2021-02-24,89838.99691768119,12205.64782489913,128394.03101224624,89541.50454283274,90112.98840746854,-21555.13212618379,-21555.13212618379,-21555.13212618379,0.0,0.0,0.0,0.0,0.0,0.0,-6491.166092247009,-6491.166092247009,-6491.166092247009,-17018.837439117804,-17018.837439117804,-17018.837439117804,-425.81732500937517,-425.81732500937517,-425.81732500937517,2380.6887301904003,2380.6887301904003,2380.6887301904003,0.0,0.0,0.0,68283.8647914974
2021-02-25,89866.06035605112,14434.037518110856,135436.29186640243,89564.07287107753,90143.56758464455,-13533.724528545781,-13533.724528545781,-13533.724528545781,0.0,0.0,0.0,0.0,0.0,0.0,-3740.7830970292707,-3740.7830970292707,-3740.7830970292707,-17717.018757968995,-17717.018757968995,-17717.018757968995,2813.2704882472176,2813.2704882472176,2813.2704882472176,5110.8068382052625,5110.8068382052625,5110.8068382052625,0.0,0.0,0.0,76332.33582750535
2021-02-26,89893.12379442106,11541.817135749867,133493.96402700216,89585.44051877916,90173.81629140262,-16766.209765864824,-16766.209765864824,-16766.209765864824,0.0,0.0,0.0,0.0,0.0,0.0,-1622.7495248910254,-1622.7495248910254,-1622.7495248910254,-16876.570961392485,-16876.570961392485,-16876.570961392485,-4388.569164537729,-4388.569164537729,-4388.569164537729,6121.679884956409,6121.679884956409,6121.679884956409,0.0,0.0,0.0,73126.91402855623
2021-02-27,89920.18723279101,19765.418444478382,137094.33013410296,89606.92605096499,90204.15185972053,-12850.794164790172,-12850.794164790172,-12850.794164790172,0.0,0.0,0.0,0.0,0.0,0.0,-1027.7458534141367,-1027.7458534141367,-1027.7458534141367,-14593.395300905027,-14593.395300905027,-14593.395300905027,-2351.1318084846203,-2351.1318084846203,-2351.1318084846203,5121.478798013617,5121.478798013617,5121.478798013617,0.0,0.0,0.0,77069.39306800083
2021-02-28,89947.25067116096,17412.315061248137,134041.32886829338,89629.36399537836,90234.35616959225,-12188.866504179672,-12188.866504179672,-12188.866504179672,0.0,0.0,0.0,0.0,0.0,0.0,-131.15643412351886,-131.15643412351886,-131.15643412351886,-11083.61742995566,-11083.61742995566,-11083.61742995566,-2977.4654660604974,-2977.4654660604974,-2977.4654660604974,2003.3728259600039,2003.3728259600039,2003.3728259600039,0.0,0.0,0.0,77758.38416698128
2021-03-01,89974.3141095309,17905.685045207527,139254.37479634114,89652.90186414342,90264.02857515244,-8933.775495711865,-8933.775495711865,-8933.775495711865,0.0,0.0,0.0,0.0,0.0,0.0,2263.8726364249346,2263.8726364249346,2263.8726364249346,-6660.528653653464,-6660.528653653464,-6660.528653653464,-1411.0051757764065,-1411.0051757764065,-1411.0051757764065,-3126.114302706942,-3126.114302706942,-3126.114302706942,0.0,0.0,0.0,81040.53861381904
2021-03-02,90001.37754790085,22515.280444008808,145285.7113330815,89676.85233953714,90293.12772029056,-7527.205819557216,-7527.205819557216,-7527.205819557216,0.0,0.0,0.0,0.0,0.0,0.0,2799.3905571169444,2799.3905571169444,2799.3905571169444,-1705.9721968302586,-1705.9721968302586,-1705.9721968302586,1320.3942868771428,1320.3942868771428,1320.3942868771428,-9941.018466721047,-9941.018466721047,-9941.018466721047,0.0,0.0,0.0,82474.17172834363
2021-03-03,90028.44098627078,15314.607343643267,129291.9968600614,89700.96426134616,90324.669859085,-15785.724749387182,-15785.724749387182,-15785.724749387182,0.0,0.0,0.0,0.0,0.0,0.0,-806.4809313900879,-806.4809313900879,-806.4809313900879,3360.782398223659,3360.782398223659,3360.782398223659,-425.81732501196694,-425.81732501196694,-425.81732501196694,-17914.208891208793,-17914.208891208793,-17914.208891208793,0.0,0.0,0.0,74242.7162368836
2021-03-04,90055.50442464072,12847.678294633177,133389.96227174278,89725.07618315516,90353.94364370196,-19320.498369352536,-19320.498369352536,-19320.498369352536,0.0,0.0,0.0,0.0,0.0,0.0,-3888.6725833607134,-3888.6725833607134,-3888.6725833607134,8114.220011142941,8114.220011142941,8114.220011142941,2813.2704882513767,2813.2704882513767,2813.2704882513767,-26359.316285386147,-26359.316285386147,-26359.316285386147,0.0,0.0,0.0,70735.00605528819
2021-03-05,90082.56786301067,5971.403622434914,120582.55777971022,89749.18810496418,90384.44506264967,-28482.713472794043,-28482.713472794043,-28482.713472794043,0.0,0.0,0.0,0.0,0.0,0.0,-1753.469161598696,-1753.469161598696,-1753.469161598696,12152.11978742678,12152.11978742678,12152.11978742678,-4388.569164527212,-4388.569164527212,-4388.569164527212,-34492.79493409491,-34492.79493409491,-34492.79493409491,0.0,0.0,0.0,61599.85439021663
2021-03-06,90109.6313013806,900.4354253332968,125611.90770858573,89773.30002677318,90416.28525514368,-26334.791784796278,-26334.791784796278,-26334.791784796278,0.0,0.0,0.0,0.0,0.0,0.0,2403.9685798961796,2403.9685798961796,2403.9685798961796,15122.470309776487,15122.470309776487,15122.470309776487,-2351.131808470681,-2351.131808470681,-2351.131808470681,-41510.09886599826,-41510.09886599826,-41510.09886599826,0.0,0.0,0.0,63774.839516584325
2021-03-07,90136.69473975054,-1978.7950699239034,120633.59816563687,89798.14746509727,90446.20193573588,-28855.29822793421,-28855.29822793421,-28855.29822793421,0.0,0.0,0.0,0.0,0.0,0.0,4042.983628715572,4042.983628715572,4042.983628715572,16747.25822943003,16747.25822943003,16747.25822943003,-2977.465466072833,-2977.465466072833,-2977.465466072833,-46668.07462000698,-46668.07462000698,-46668.07462000698,0.0,0.0,0.0,61281.39651181633
2021-03-08,90163.7581781205,2504.8170868718125,125812.1383834113,89821.20267255987,90475.89619093863,-28489.311834324297,-28489.311834324297,-28489.311834324297,0.0,0.0,0.0,0.0,0.0,0.0,5443.5716457658245,5443.5716457658245,5443.5716457658245,16842.777821264095,16842.777821264095,16842.777821264095,-1411.005175783615,-1411.005175783615,-1411.005175783615,-49364.65612557062,-49364.65612557062,-49364.65612557062,0.0,0.0,0.0,61674.4463437962
2021-03-09,90190.82161649044,5538.96761862867,125462.57233407345,89845.21547701451,90506.9831200356,-23132.462177488134,-23132.462177488134,-23132.462177488134,0.0,0.0,0.0,0.0,0.0,0.0,9418.152088502447,9418.152088502447,9418.152088502447,15335.924140932277,15335.924140932277,15335.924140932277,1320.3942868645397,1320.3942868645397,1320.3942868645397,-49206.93269378739,-49206.93269378739,-49206.93269378739,0.0,0.0,0.0,67058.3594390023
2021-03-10,90217.8850548604,10214.294714922507,124276.4539597053,89869.5007890493,90537.83801649814,-21715.225091417466,-21715.225091417466,-21715.225091417466,0.0,0.0,0.0,0.0,0.0,0.0,12494.756044756834,12494.756044756834,12494.756044756834,12275.511868559657,12275.511868559657,12275.511868559657,-425.81732500600333,-425.81732500600333,-425.81732500600333,-46059.67567972794,-46059.67567972794,-46059.67567972794,0.0,0.0,0.0,68502.65996344293
2021-03-11,90244.94849323033,16153.127734777077,129536.06068247835,89893.59222918833,90568.17867953533,-16808.933620706364,-16808.933620706364,-16808.933620706364,0.0,0.0,0.0,0.0,0.0,0.0,12608.97409881046,12608.97409881046,12608.97409881046,7837.181099879721,7837.181099879721,7837.181099879721,2813.2704882352596,2813.2704882352596,2813.2704882352596,-40068.3593076318,-40068.3593076318,-40068.3593076318,0.0,0.0,0.0,73436.01487252397
2021-03-12,90272.01193160028,9543.04443177136,132534.64580566986,89913.54582682003,90599.40434996177,-19029.23147903853,-19029.23147903853,-19029.23147903853,0.0,0.0,0.0,0.0,0.0,0.0,14692.606074991747,14692.606074991747,14692.606074991747,2320.1231955917724,2320.1231955917724,2320.1231955917724,-4388.569164529889,-4388.569164529889,-4388.569164529889,-31653.39158509218,-31653.39158509218,-31653.39158509218,0.0,0.0,0.0,71242.78045256175
2021-03-13,90299.07536997022,22750.692404381654,144523.16165308323,89934.89102547787,90630.37377936163,-7825.665156568559,-7825.665156568559,-7825.665156568559,0.0,0.0,0.0,0.0,0.0,0.0,19866.970149682566,19866.970149682566,19866.970149682566,-3866.114966967268,-3866.114966967268,-3866.114966967268,-2351.131808489439,-2351.131808489439,-2351.131808489439,-21475.38853079442,-21475.38853079442,-21475.38853079442,0.0,0.0,0.0,82473.41021340166
2021-03-14,90326.13880834015,29187.2857120806,146017.44320539487,89959.93197912215,90660.50045222999,-4584.521240264634,-4584.521240264634,-4584.521240264634,0.0,0.0,0.0,0.0,0.0,0.0,18993.44614151953,18993.44614151953,18993.44614151953,-10225.97215372872,-10225.97215372872,-10225.97215372872,-2977.4654660665224,-2977.4654660665224,-2977.4654660665224,-10374.529761988924,-10374.529761988924,-10374.529761988924,0.0,0.0,0.0,85741.61756807553
2021-03-15,90353.2022467101,17136.365272243052,141449.25973771792,89983.39868429994,90690.62973750154,-10095.040125653704,-10095.040125653704,-10095.040125653704,0.0,0.0,0.0,0.0,0.0,0.0,6819.459870109774,6819.459870109774,6819.459870109774,-16213.534039122565,-16213.534039122565,-16213.534039122565,-1411.0051757563815,-1411.0051757563815,-1411.0051757563815,710.039219115465,710.039219115465,710.039219115465,0.0,0.0,0.0,80258.1621210564
2021-03-16,90380.26568508006,15864.948320805328,134535.23684838394,90003.27969936123,90722.98870852485,-16008.580889519444,-16008.580889519444,-16008.580889519444,0.0,0.0,0.0,0.0,0.0,0.0,-6883.265314660807,-6883.265314660807,-6883.265314660807,-21278.191296670295,-21278.191296670295,-21278.191296670295,1320.3942868638214,1320.3942868638214,1320.3942868638214,10832.481434947844,10832.481434947844,10832.481434947844,0.0,0.0,0.0,74371.6847955606
2021-03-17,90407.32912345,15109.90053771701,134667.37017413785,90023.52570719954,90753.88733861776,-16522.539275301853,-16522.539275301853,-16522.539275301853,0.0,0.0,0.0,0.0,0.0,0.0,-10314.017125224758,-10314.017125224758,-10314.017125224758,-24917.22486916731,-24917.22486916731,-24917.22486916731,-425.81732500062475,-425.81732500062475,-425.81732500062475,19134.520044090852,19134.520044090852,19134.520044090852,0.0,0.0,0.0,73884.78984814815
2021-03-18,90434.39256181994,30341.454939777315,146581.32777195238,90047.88154007395,90785.96886008076,-4532.385338106126,-4532.385338106126,-4532.385338106126,0.0,0.0,0.0,0.0,0.0,0.0,-5546.717739202564,-5546.717739202564,-5546.717739202564,-26730.545154536652,-26730.545154536652,-26730.545154536652,2813.270488239419,2813.270488239419,2813.270488239419,24931.607067393674,24931.607067393674,24931.607067393674,0.0,0.0,0.0,85902.00722371382
2021-03-19,90461.45600018988,19679.654717148656,143366.9966662389,90072.23737294837,90815.89436967815,-5627.965277375854,-5627.965277375854,-5627.965277375854,0.0,0.0,0.0,0.0,0.0,0.0,-2549.616390534584,-2549.616390534584,-2549.616390534584,-26471.484928223996,-26471.484928223996,-26471.484928223996,-4388.569164536924,-4388.569164536924,-4388.569164536924,27781.705205919647,27781.705205919647,27781.705205919647,0.0,0.0,0.0,84833.49072281402
2021-03-20,90488.51943855983,32251.44516522126,145870.3779092371,90096.59320582279,90846.03382307827,-3746.3223814804683,-3746.3223814804683,-3746.3223814804683,0.0,0.0,0.0,0.0,0.0,0.0,-4837.457494488417,-4837.457494488417,-4837.457494488417,-24086.91190211569,-24086.91190211569,-24086.91190211569,-2351.1318084630166,-2351.1318084630166,-2351.1318084630166,27529.178823586648,27529.178823586648,27529.178823586648,0.0,0.0,0.0,86742.19705707936
2021-03-21,90515.58287692977,25886.4779720983,139048.8522701593,90119.59698305877,90876.93696200092,-7400.247787631344,-7400.247787631344,-7400.247787631344,0.0,0.0,0.0,0.0,0.0,0.0,-9001.502238949446,-9001.502238949446,-9001.502238949446,-19740.221989682872,-19740.221989682872,-19740.221989682872,-2977.465466072464,-2977.465466072464,-2977.465466072464,24318.94190707343,24318.94190707343,24318.94190707343,0.0,0.0,0.0,83115.33508929842
2021-03-22,90542.6463152997,20892.875244717237,140093.20842556722,90140.44033968999,90906.8383127538,-8865.480978792053,-8865.480978792053,-8865.480978792053,0.0,0.0,0.0,0.0,0.0,0.0,-12221.597569671534,-12221.597569671534,-12221.597569671534,-13812.10142726259,-13812.10142726259,-13812.10142726259,-1411.0051757886881,-1411.0051757886881,-1411.0051757886881,18579.22319393076,18579.22319393076,18579.22319393076,0.0,0.0,0.0,81677.16533650765
2021-03-23,90569.70975366964,21320.857416813633,141863.7456627543,90162.07511284616,90938.61194185045,-8242.289088450418,-8242.289088450418,-8242.289088450418,0.0,0.0,0.0,0.0,0.0,0.0,-13661.166949504033,-13661.166949504033,-13661.166949504033,-6876.241148060302,-6876.241148060302,-6876.241148060302,1320.394286863216,1320.394286863216,1320.394286863216,10974.72472225071,10974.72472225071,10974.72472225071,0.0,0.0,0.0,82327.42066521922
2021-03-24,90596.77319203959,19972.75407904793,137414.44065330338,90185.85849906912,90968.70797207915,-10545.68035465221,-10545.68035465221,-10545.68035465221,0.0,0.0,0.0,0.0,0.0,0.0,-12804.836657198503,-12804.836657198503,-12804.836657198503,349.7862396366156,349.7862396366156,349.7862396366156,-425.8173250122447,-425.8173250122447,-425.8173250122447,2335.1873879219247,2335.1873879219247,2335.1873879219247,0.0,0.0,0.0,80051.09283738738
